date,location,gndr,age,employ,student,efl,income,os,model,phage,provider,chngpro,chngprowhy,phone+,bothcontract,whodwnld,game,bus/train,socialmed,calendar,messapp,email,music,bank,weather,browse,news,paidapp,learnapp,frequsetxt,frequsecl,frequsefb,frequseem,bought,fillform,pubprofile,bank,nobankacct,infosafe,mnysecr,fees,face2face,atm,,,,
7/25/14,Harlem,1,2,0,2,0,3,0,iphone,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,1,3,0,1,1,1,1,2,1,0,1,1,1,,,,
7/20-7/27,Harlem,1,2,1,2,0,3,0,iphone,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,1,3,4,0,1,1,2,0,1,1,1,1,1,,,,
7/20-7/27,Harlem,0,2,0,2,0,3,0,iphone,1,1,1,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,3,1,4,2,0,0,0,2,1,1,1,1,1,1,,,,
7/29/14,Marine Park (King’s Plaza),0,2,0,2,0,3,0,iphone,1,1,1,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,1,1,1,1,1,1,,,,
8/1-8/7,Bronx Zoo,1,2,0,2,0,3,0,iphone,1,1,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,2,1,1,1,1,1,,,,
7/20-7/27,Harlem,1,2,0,2,0,3,0,iphone,1,1,0,,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,3,2,4,0,0,0,2,0,1,1,1,1,0,,,,
,,1,2,0,0,0,3,0,iphone,1,1,1,,1,,1,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,1,3,0,0,0,0,2,1,1,1,1,1,,,,
7/18/14,Houston street,0,2,1,2,0,3,1,NET10,1,1,0,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,4,0,1,1,0,2,1,1,1,1,1,,,,
,,1,2,1,2,0,3,0,iphone,2,1,1,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,2,3,0,1,0,1,1,1,1,1,1,1,,,,
7/26/14,Brownsville (Old Timers Day),1,2,0,2,0,3,1,samsung,2,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,2,1,1,1,1,1,,,,
,,1,2,0,2,0,3,1,samsung,2,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,1,1,1,1,1,1,,,,
7/25/14,UWS (door to door),0,2,2,2,0,3,1,Galaxy,2,1,1,,1,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,3,0,0,0,0,2,1,1,1,1,1,,,,
8/9/14,Park Slope (Sunset park market),0,2,1,2,1,3,1,my touch 3g,4,1,0,0,1,,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,2,4,3,1,1,1,1,2,1,1,1,1,0,,,,
7/18/14,Central Park,0,2,0,2,0,3,0,iphone,4,1,0,4,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,0,1,0,0,2,1,1,1,1,1,,,,
,,0,2,0,2,0,3,0,iphone,6,1,0,0,1,,0,1,1,0,0,1,0,0,0,1,0,0,2,1,3,0,0,0,0,,,1,1,1,1,1,1,1,,,,
7/28/14,Rockaway Ave,1,2,0,2,0,3,0,,,1,1,,1,,1,0,1,0,1,0,0,0,1,1,0,0,1,1,2,0,1,3,1,1,1,0,2,1,1,1,0,1,,,,
8/4/14,NYCHA,0,2,0,0,0,3,0,iphone,,1,1,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,3,1,0,1,0,0,1,1,1,1,1,1,,,,
8/4/14,NYCHA,0,2,0,2,0,3,0,iphone,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,0,1,1,1,1,1,1,,,,
,,0,2,0,2,0,3,0,iphone,,1,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,0,0,0,1,1,1,1,1,1,,,,
,,1,2,0,2,0,3,0,iphone,,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,2,1,3,0,0,0,0,2,1,1,1,1,0,,,,
7/19/14,Harlem,1,2,0,2,0,3,0,iphone,,1,0,2,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,3,2,4,0,0,0,1,2,1,1,1,1,1,,,,
7/19/14,Harlem,1,2,0,2,0,3,0,nokia lumia ,,1,1,,1,,0,1,0,0,1,1,0,1,0,1,0,1,1,1,2,1,4,3,0,1,0,1,2,1,1,1,1,1,,,,
7/20-7/27,Harlem,0,2,2,2,0,3,0,iphone,,1,1,,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,3,2,1,4,0,1,1,2,0,1,1,1,1,1,,,,
7/18/14,Houston street,0,2,2,2,0,3,0,iphone,,1,1,,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,3,2,1,4,0,1,1,0,2,1,1,1,1,1,,,,
,,0,2,2,2,0,3,0,iphone,,1,1,,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,2,1,0,3,0,1,1,0,0,1,1,1,1,1,,,,
7/19/14,Harlem,0,2,1,2,0,3,1,LG,,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,4,0,0,0,0,2,1,1,1,1,1,,,,
7/20-7/27,Harlem,1,2,1,1,1,3,1,HTC,,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,0,0,0,2,0,1,1,1,1,1,,,,
8/17/14,Union Square,1,2,0,2,0,3,0,iphone,0,2,0,2,1,,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,2,3,4,0,1,0,0,2,1,1,1,1,0,,,,
7/26/14,NYCHA,1,2,0,2,0,3,1,motorla razor,0,2,0,2,1,,0,1,1,0,1,1,0,1,0,0,0,0,0,1,2,0,3,1,0,1,0,0,2,1,1,1,1,1,,,,
8/2/14,SoBro (personal party),1,2,0,2,1,3,1,Galaxy,0,2,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,2,1,1,1,1,1,,,,
,,1,2,0,2,0,3,0,iphone,1,2,1,,1,,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,2,0,3,0,,,1,1,1,1,1,1,1,,,,
8/9/14,Park Slope (Sunset park market),1,2,1,2,0,3,1,Galaxy,1,2,1,,1,,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,4,3,2,0,1,0,1,2,0,1,1,1,1,,,,
8/2/14,SoBro (personal party),1,2,0,2,1,3,1,Galaxy,1,2,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,1,1,1,1,1,1,,,,
7/20/14,East NY (Gateway Mall),1,2,0,2,0,3,0,iphone,2,2,1,,1,,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,3,0,2,0,1,1,0,2,1,1,1,1,1,,,,
7/18/14,Central Park,0,2,0,2,0,3,0,iphone,4,2,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,1,0,0,2,1,1,1,1,1,,,,
7/20/14,East NY (Gateway Mall),1,2,0,2,0,3,0,iphone,,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,1,1,0,2,1,1,1,1,1,,,,
7/28/14,Rockaway Ave,1,2,0,2,1,3,0,,,2,1,,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,3,0,0,1,0,0,2,1,1,1,1,1,,,,
7/29/14,Marine Park (King’s Plaza),1,2,0,2,0,3,1,,,2,1,,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,2,3,0,1,1,1,1,1,1,1,0,0,,,,
8/15/14,East Flatbush (church),0,2,1,2,1,3,0,iphone,0,3,0,1,1,,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,3,2,4,0,0,0,1,2,1,1,1,1,0,,,,
,,0,2,0,2,0,3,0,iphone,0,3,1,,1,,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,2,0,3,0,0,0,0,1,1,1,1,1,1,,,,
8/14/14,Brownsville (BRC Center),1,2,0,2,0,3,0,iphone,0,3,0,2,1,,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2,1,4,3,0,0,0,1,2,1,1,1,1,0,,,,
,,1,2,0,2,0,3,0,iphone,1,3,1,,1,,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,3,2,0,1,0,0,1,1,1,1,1,1,,,,
8/2/14,Dwtn Bklyn,1,2,0,2,0,3,0,iphone,1,3,1,,1,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,4,3,0,1,0,1,2,1,1,1,1,0,,,,
8/14/14,Brownsville (BRC Center),0,2,0,2,0,3,0,iphone,2,3,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,3,0,1,0,0,2,1,1,1,1,1,,,,
8/17/14,Union Square,0,2,0,2,0,3,0,iphone,3,3,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,0,1,1,0,2,1,1,1,1,0,,,,
8/15/14,East Flatbush (church),0,2,1,1,0,3,1,HTC,4,3,1,,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,4,2,3,1,0,0,1,2,1,1,0,1,1,,,,
7/26/14,NYCHA,1,2,0,2,0,3,0,iphone,4,3,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,2,1,1,1,1,1,,,,
7/26/14,Brownsville (Old Timers Day),1,2,0,2,0,3,0,iphone,10+,3,1,,1,,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,3,2,0,1,0,0,2,0,1,1,1,1,,,,
7/29/14,Marine Park (King’s Plaza),0,2,0,2,0,3,0,iphone,,3,1,,1,,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,2,3,0,1,0,0,1,1,1,1,1,1,,,,
7/27/14,Queens Farmers Market,0,2,0,0,0,3,0,iphone,,3,1,,1,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,2,1,1,1,1,1,,,,
7/28/14,Rockaway Ave,0,2,0,2,0,3,1,samsung,,3,1,,1,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,3,1,0,0,0,0,2,1,1,0,1,1,,,,
7/18/14,Houston street,0,2,2,2,0,3,1,Galaxy,0,5,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,4,0,0,0,0,2,1,1,1,1,1,,,,
,,0,2,2,2,0,3,1,MOTOROLA MOTO G,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3,0,0,0,0,1,1,1,1,1,1,,,,
7/24/14,Train,1,2,0,2,0,3,0,iphone,0,6,0,,1,,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,1,4,3,0,1,0,0,2,1,1,1,1,1,,,,
7/19/14,Online - Facebook ,1,2,0,2,0,3,1,Galaxy,0,6,1,,1,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,0,2,0,0,0,0,2,1,1,1,1,1,,,,
7/27/14,Queens Farmers Market,0,2,0,2,0,3,0,iphone,1,6,0,4,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,1,0,0,2,1,1,1,1,1,,,,
8/2/14,Dwtn Bklyn,1,2,0,2,0,3,0,iphone,1,6,1,,1,,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,3,0,2,0,0,1,0,2,1,1,1,1,1,,,,
8/2/14,Bedford Ave,1,2,0,2,0,3,1,Galaxy,1,6,0,0,1,,1,0,0,0,1,1,1,0,1,0,1,1,0,0,2,1,4,3,0,1,0,0,2,0,1,1,1,1,,,,
8/14/14,Brownsville (BRC Center),1,2,0,2,0,3,1,LG,1,6,0,2,1,,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,2,4,3,0,1,0,1,2,1,1,1,1,0,,,,
7/23/14,Bronx Zoo,0,2,0,2,0,3,1,samsung,2,6,1,,1,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,3,1,1,0,1,2,0,1,1,1,1,,,,
8/12/14,Atlantic/Utica (church),0,2,0,2,0,3,0,iphone,2,6,1,,1,,1,0,1,0,0,1,0,0,1,0,0,1,1,0,2,1,4,3,0,0,0,0,2,1,1,1,1,0,,,,
7/26/14,Brownsville (Old Timers Day),1,2,0,2,1,3,1,samsung,2,6,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,1,1,0,2,1,1,1,1,1,,,,
7/19/14,Phone - personal network,0,2,0,2,0,3,0,iphone,4,6,1,,1,,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,3,,1,1,1,0,2,1,1,1,1,1,,,,
7/29/14,Marine Park (King’s Plaza),1,2,1,0,0,3,,,4,6,0,,1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,1,1,0,0,1,1,1,1,1,1,,,,
7/26/14,NYCHA,1,2,0,2,0,3,1,Galaxy,,6,1,,1,,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,2,3,1,0,1,1,2,1,1,1,1,0,,,,
8/4/14,NYCHA,0,2,0,2,0,3,0,iphone,,6,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,0,0,1,1,1,1,1,1,,,,
8/4/14,NYCHA,0,2,0,2,0,3,0,,,6,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,1,1,1,1,1,1,,,,
8/3/14,Harlem,1,2,0,2,0,3,0,iphone,,6,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1,1,1,1,1,1,,,,
7/26/14,NYCHA,1,2,0,2,0,3,1,Galaxy,,6,1,,1,,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,3,2,0,1,1,1,2,1,1,1,0,1,,,,
8/4/14,NYCHA,1,2,0,2,1,3,1,Note 3,,6,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,2,0,1,0,1,1,1,1,1,0,1,,,,
,,0,2,1,2,0,3,1,LG GS,0,7,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,4,0,0,0,0,1,1,1,1,1,1,,,,
7/22/14,SoBro (Simpson/196),1,2,0,2,0,3,1,Galaxy,0,8,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,3,2,0,1,1,1,0,1,2,1,1,1,1,1,,,,
7/18/14,Houston street,0,2,2,2,0,3,1,HTC,0,8,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,4,0,1,0,0,2,1,1,1,1,1,,,,
7/18/14,Central Park,1,2,0,2,1,3,0,iphone,4,8,1,,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,3,1,0,1,1,1,2,0,1,1,1,1,,,,
7/22/14,Bergen Welfare Center,1,2,0,2,1,4,0,iphone,1,1,1,,1,,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,3,2,1,1,1,0,2,1,1,1,1,1,,,,
,,1,2,0,1,1,4,0,iphone,3,1,1,,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,3,2,0,3,1,0,0,0,0,1,1,1,1,1,1,,,,
7/26/14,Brownsville (Old Timers Day),0,2,0,2,0,4,1,samsung,3,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1,3,0,1,1,0,2,1,1,1,1,0,,,,
7/20-7/27,Harlem,0,2,1,0,0,4,1,HTC,,1,1,,1,,1,0,0,0,0,1,0,0,1,1,0,1,0,0,,,,,0,0,0,2,1,1,1,1,0,1,,,,
7/19/14,Harlem,0,2,1,2,1,4,1,HTC,,1,1,,1,,1,0,0,0,0,,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,2,1,1,1,0,1,,,,
,,0,2,1,0,0,4,1,HTC,,1,1,,1,,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,2,3,0,0,0,1,1,1,1,1,0,1,,,,
7/19/14,Central Park,1,2,0,2,1,4,0,iphone,0,2,0,4,1,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,3,0,1,1,1,1,2,0,1,1,1,1,,,,
7/19/14,Central Park,0,2,0,2,0,4,0,iphone,2,2,1,,1,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,1,0,1,1,0,2,1,1,1,1,1,,,,
7/26/14,Brownsville (Old Timers Day),0,2,0,2,0,4,0,iphone,4,2,1,,1,,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,3,1,2,0,1,1,0,2,1,1,1,1,1,,,,
,,0,2,0,2,0,4,0,iphone,,2,1,,1,,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,3,1,2,0,1,1,0,1,1,1,1,1,1,,,,
7/27/14,UWS (door to door),0,2,0,2,1,4,0,iphone,2,3,1,,1,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,2,0,1,1,0,2,1,1,1,1,1,,,,
7/30/14,Flatbush Ave,0,2,0,2,0,4,0,iphone,3,3,1,,1,,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,2,3,4,0,1,0,0,2,1,1,1,0,1,,,,
7/18/14,Central Park,0,2,4,0,0,4,0,iphone,6,3,1,,1,,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,3,1,0,1,0,1,2,1,1,1,1,1,,,,
7/18/14,Central Park,0,2,1,2,0,4,0,iphone,10,3,1,,1,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,2,1,1,1,1,1,,,,
7/28/14,Rockaway Ave,1,2,1,2,0,4,0,,,3,1,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,0,1,0,0,2,1,1,1,1,1,,,,
7/27/14,Queens Farmers Market,0,2,0,2,1,4,0,iphone,,3,1,,1,,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,3,2,0,1,0,1,2,1,1,1,0,1,,,,
8/2/14,Dwtn Bklyn,1,2,0,2,0,4,0,iphone,,3,1,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,2,1,1,1,1,1,,,,
7/30/14,Flatbush Ave,1,2,0,2,0,4,2,,,3,1,,1,,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,2,3,4,0,1,0,1,2,1,1,1,0,1,,,,
7/19/14,Harlem,1,2,0,2,1,4,1,4glte,,5,1,,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,2,1,4,3,0,0,0,0,2,1,1,1,1,1,,,,
,,1,2,0,1,0,4,1,LTE,,5,1,,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,3,2,0,0,0,0,2,1,1,1,1,1,,,,
8/2/14,Dwtn Bklyn,0,2,0,2,0,4,0,iphone,2,6,1,,1,,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,2,4,3,1,1,0,0,2,1,1,1,1,1,,,,
7/28/14,Rockaway Ave,0,2,0,0,0,4,0,iphone,2,6,1,,1,,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,3,2,0,1,1,1,2,0,1,1,0,1,,,,
7/30/14,Brownsville (Clinic),1,2,0,0,0,4,1,Note 2,2,6,1,,1,,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,3,2,0,1,1,0,1,1,1,1,1,1,,,,
7/30/14,Brownsville (Clinic),1,2,0,2,0,4,1,,,6,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,3,1,1,0,0,1,1,1,1,1,1,,,,
7/27/14,Queens Farmers Market,1,2,0,2,0,4,1,samsung,,6,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,0,0,0,0,2,1,1,1,1,1,,,,
7/19/14,Central Park,1,2,0,2,0,4,0,samsung,1,8,1,,1,,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,1,1,0,2,1,1,1,1,1,,,,
7/18/14,Central Park,1,2,0,2,0,4,1,samsung,1,8,1,,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,2,0,0,0,0,2,1,1,1,1,1,,,,
7/19/14,Central Park,1,2,0,2,0,4,0,iphone,2,8,1,,1,,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,3,2,1,1,1,1,2,0,1,1,1,1,,,,
7/18/14,Central Park,0,2,0,2,1,4,0,iphone,2,8,1,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,3,0,1,0,1,2,0,1,1,1,1,,,,
8/4/14,NYCHA,1,2,0,2,1,4,0,iphone,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,2,3,0,1,0,0,1,1,1,1,1,1,,,,
8/16/14,Bedford Sty (North BK Welfare),1,3,1,2,1,0,1,Galaxy,2,0,0,0,1,,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,2,0,3,0,0,1,0,2,1,1,1,1,0,,,,
8/4/14,NYCHA,1,3,1,2,0,0,1,,,0,1,,0,1,2,1,1,1,1,1,1,0,1,1,0,0,1,2,1,0,3,2,1,1,1,1,1,1,1,1,0,1,,,,
7/28/14,Rockaway Ave,0,3,2,2,0,0,1,,,0,0,0,1,,2,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,3,2,0,1,1,1,2,1,1,1,0,1,,,,
8/1-8/7,Bronx Zoo,1,3,2,2,0,0,1,Galaxy,1,1,1,,1,,0,0,1,1,0,1,0,1,1,1,0,0,1,2,2,0,3,1,1,0,1,1,2,0,1,1,1,1,,,,
7/19/14,Harlem,1,3,2,2,1,0,1,Alcatel,,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,2,1,0,0,0,1,2,1,1,0,1,1,,,,
,,0,3,2,2,0,0,,,2,2,0,4,1,,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,,,1,1,1,1,1,1,1,1,1,1,1,,,,
7/27/14,NYCHA,0,3,0,2,0,0,2,HTC,,2,0,1,1,,0,0,0,1,0,0,0,0,0,1,1,1,1,1,2,0,,1,0,0,1,0,2,1,1,1,1,1,,,,
,,0,3,4,0,0,0,0,iphone,,3,0,2,,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3,2,1,1,0,1,1,1,1,1,1,0,,,,
7/20-7/27,Harlem,0,3,2,2,0,0,0,iphone,,3,0,2,1,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,4,3,1,1,0,2,1,1,1,1,1,0,,,,
7/18/14,Houston street,0,3,2,2,0,0,0,iphone,,3,0,2,1,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,4,3,0,1,1,0,2,1,1,1,1,0,,,,
7/20-7/27,Harlem,0,3,2,2,0,0,1,samsung,,3,1,,1,,0,0,0,0,0,1,0,0,0,1,1,1,1,1,2,1,4,3,0,1,0,2,0,1,1,1,1,1,,,,
7/30/14,Flatbush Ave,1,3,2,2,0,0,3,Blackberry,3,5,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,0,1,1,1,1,2,1,1,1,1,1,,,,
7/22/14,Bergen Welfare Center,1,3,2,2,0,0,2,LG,3,5,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,0,1,0,1,0,1,1,1,1,1,,,,
8/4/14,NYCHA,1,3,2,2,1,0,1,,,5,1,,1,,2,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,3,1,1,1,1,1,1,1,1,0,1,,,,
7/19/14,Harlem,0,3,1,2,0,0,2,motprola moto,,5,1,,1,,0,0,1,0,0,1,0,0,1,1,0,0,1,2,3,4,2,1,0,0,0,1,2,0,1,1,1,1,,,,
7/30/14,Brownsville (Clinic),0,3,0,2,0,0,1,Blu,,8,1,,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,0,2,1,3,1,1,0,1,1,1,1,1,1,1,,,,
8/9/14,Park Slope (Sunset park market),1,3,0,2,0,1,1,Galaxy,0,0,1,,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,2,0,3,0,1,1,0,2,1,1,1,1,0,,,,
8/8/14,Marine Park (King’s Plaza),1,3,3,2,0,1,1,LG,0,0,1,,1,,1,1,1,1,0,1,0,0,1,0,0,0,1,2,1,2,0,3,0,0,1,1,2,1,1,1,0,1,,,,
8/12/14,Atlantic/Utica (church),1,3,0,2,0,1,1,Galaxy,2,0,0,0,1,,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,2,0,3,0,0,1,1,2,1,1,1,0,1,,,,
8/9/14,Park Slope (Sunset park market),0,3,1,2,0,1,1,Galaxy,3,0,1,,1,,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,2,0,3,0,0,1,1,2,1,1,1,1,1,,,,
8/8/14,Marine Park (King’s Plaza),1,3,2,2,0,1,1,,3,0,1,,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,3,4,2,0,0,0,1,2,1,1,1,0,1,,,,
7/30/14,Flatbush Ave,1,3,1,2,0,1,1,,,0,0,4,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,2,0,3,1,0,1,1,2,1,1,1,0,1,,,,
8/4/14,NYCHA,0,3,1,2,1,1,1,,,0,1,,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,3,2,0,1,0,0,1,1,1,1,1,1,,,,
7/22/14,SoBro (Simpson/196),0,3,2,2,0,1,1,Galaxy,3,1,1,,1,,0,1,1,1,0,1,0,1,0,0,0,0,1,0,3,1,0,,1,1,1,0,2,1,1,1,1,1,,,,
,,1,3,2,1,0,1,1,(max) mega,,1,0,1,1,,0,0,0,1,1,1,0,0,1,0,0,0,1,1,2,3,0,1,0,1,1,1,0,1,0,1,0,0,,,,
7/28/14,Rockaway Ave,0,3,3,2,0,1,1,,,1,1,,1,,2,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,3,2,0,1,1,1,2,1,1,1,0,1,,,,
8/16/14,Bedford Sty (North BK Welfare),0,3,0,2,0,1,1,Android Razor,2,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,1,3,4,0,0,0,0,2,1,1,1,1,0,,,,
7/31/14,Grand Army Market,1,3,3,2,1,1,3,Blackberry,5,2,1,,1,,1,1,1,1,0,1,0,1,1,0,1,1,1,0,3,1,0,2,0,0,1,1,2,1,1,1,0,1,,,,
7/23/14,Bronx Zoo,1,3,1,2,0,1,1,samsung,0,3,1,,1,,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,2,3,1,1,1,1,2,1,1,1,0,1,,,,
8/16/14,Bedford Sty (North BK Welfare),0,3,1,2,0,1,0,iphone,0,3,1,,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,1,3,4,0,1,0,0,2,0,1,1,1,1,,,,
8/16/14,Bedford Sty (North BK Welfare),0,3,2,2,1,1,0,iphone,0,3,0,0,1,,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,3,2,4,0,0,0,1,2,1,1,1,1,0,,,,
7/22/14,Bergen Welfare Center,1,3,2,2,0,1,1,samsung,3,3,1,,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,3,2,0,0,0,0,2,1,1,1,1,1,,,,
